Time,Pressure_self,timestamp,temperature,feels_like,Pressure_weather,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather_id,weather_main,weather_description
2025-11-22 17:35:23.957315922+00:00,1004.873352,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:25.018749952+00:00,1004.873352,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:26.080218077+00:00,1004.871979,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:27.141686916+00:00,1004.870529,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:28.203174114+00:00,1004.8703,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:29.264594078+00:00,1004.868698,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:30.326010942+00:00,1004.865875,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:31.387496948+00:00,1004.864273,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:32.448889971+00:00,1004.864044,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:33.510273933+00:00,1004.862366,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:34.571626902+00:00,1004.862137,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:35.632998943+00:00,1004.861145,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:36.694417953+00:00,1004.859009,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:37.755775928+00:00,1004.857025,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:38.817178965+00:00,1004.855652,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:39.878587008+00:00,1004.854202,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:40.939985991+00:00,1004.854202,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:42.001296043+00:00,1004.856491,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:43.062635898+00:00,1004.856491,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:44.124006033+00:00,1004.856415,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:45.185374022+00:00,1004.856186,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:46.246721029+00:00,1004.855881,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:47.308027029+00:00,1004.855423,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:48.369302034+00:00,1004.855423,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:49.430576086+00:00,1004.855347,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:50.491820097+00:00,1004.856033,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:51.553091049+00:00,1004.856186,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:52.614361048+00:00,1004.856186,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:53.675642014+00:00,1004.859619,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:54.736915112+00:00,1004.860916,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:55.798235893+00:00,1004.863586,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:56.859519958+00:00,1004.863663,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:57.920839071+00:00,1004.864273,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:35:58.982135057+00:00,1004.864655,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:00.043400049+00:00,1004.864655,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:01.104685068+00:00,1004.864655,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:02.165982008+00:00,1004.864731,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:03.227257967+00:00,1004.864731,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:04.288552046+00:00,1004.864426,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:05.349834919+00:00,1004.863129,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:06.411115885+00:00,1004.86145,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:07.472382069+00:00,1004.861145,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:08.533618927+00:00,1004.859467,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:09.594829082+00:00,1004.858932,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:10.656045914+00:00,1004.858932,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:11.717312098+00:00,1004.858627,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:12.778562069+00:00,1004.857712,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:13.839811087+00:00,1004.857712,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:14.901010990+00:00,1004.859848,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:15.962205887+00:00,1004.859848,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:17.023426056+00:00,1004.85939,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:18.084676027+00:00,1004.859161,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:19.145936012+00:00,1004.858475,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:20.207171917+00:00,1004.857559,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:21.268414021+00:00,1004.857559,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:22.329626083+00:00,1004.857941,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:23.390799046+00:00,1004.859467,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:24.451971054+00:00,1004.860306,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:25.513144016+00:00,1004.860306,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:26.574299097+00:00,1004.859238,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:27.635468006+00:00,1004.858627,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:28.696644068+00:00,1004.856644,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:29.757812023+00:00,1004.855804,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:30.818955898+00:00,1004.854965,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:31.880142927+00:00,1004.854355,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:32.941364050+00:00,1004.854355,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:34.002496004+00:00,1004.854507,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:35.063622952+00:00,1004.854507,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:36.124798059+00:00,1004.855652,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:37.185980082+00:00,1004.857254,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:38.247138023+00:00,1004.857483,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:39.308300972+00:00,1004.858551,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:40.369427919+00:00,1004.85939,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:41.430522919+00:00,1004.858551,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:42.491630077+00:00,1004.858093,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:43.552773952+00:00,1004.857101,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-22 17:36:44.613934994+00:00,1004.855423,1763834400,6.86,5.48,1009,88,5.01,0.0,40,10000,2.06,230,500,Rain,light rain
2025-11-23 09:59:59.677835941+00:00,992.447205,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:00.705991983+00:00,992.444992,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:01.734181881+00:00,992.44278,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:02.762346029+00:00,992.439117,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:03.790468931+00:00,992.427063,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:03.989036083+00:00,992.427063,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:05.050390959+00:00,992.433472,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:06.111731052+00:00,992.44545,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:07.173059940+00:00,992.458191,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:08.234421015+00:00,992.471695,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:09.295775890+00:00,992.485886,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:10.357148886+00:00,992.494888,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:11.418478966+00:00,992.494888,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:12.479814053+00:00,992.494888,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:13.541160107+00:00,992.495194,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:14.602489948+00:00,992.495651,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:15.663809061+00:00,992.496109,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:16.725095034+00:00,992.507019,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:17.786402941+00:00,992.517548,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:18.847681999+00:00,992.519836,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:19.909014940+00:00,992.529907,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:20.970321894+00:00,992.529907,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:22.031630993+00:00,992.51915,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:23.092955112+00:00,992.51915,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:24.154247999+00:00,992.545395,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:25.215473890+00:00,992.563858,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:26.276722908+00:00,992.584686,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:27.337985039+00:00,992.655792,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:28.399246931+00:00,992.723465,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:29.460443974+00:00,992.738724,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:30.521641970+00:00,992.761154,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:31.582880974+00:00,992.761154,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:32.644099951+00:00,992.70546,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:33.705327034+00:00,992.61261,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:34.766531944+00:00,992.534866,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:35.827764034+00:00,992.458649,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:36.889040947+00:00,992.400665,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:37.950304985+00:00,992.37915,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:39.011576891+00:00,992.37915,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:40.072829008+00:00,992.387161,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:41.134095906+00:00,992.406311,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:42.195318937+00:00,992.425003,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:43.256566048+00:00,992.445373,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:44.317795038+00:00,992.459183,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:45.378973007+00:00,992.470017,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:46.440157890+00:00,992.483292,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:47.501385926+00:00,992.50473,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:48.562601089+00:00,992.505264,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:49.623769999+00:00,992.506714,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:50.684920073+00:00,992.519684,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:51.746087074+00:00,992.519684,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:52.807233095+00:00,992.505875,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:53.868362904+00:00,992.505875,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:54.929510117+00:00,992.511597,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:55.990660906+00:00,992.532196,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:57.051791906+00:00,992.564392,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:58.112875938+00:00,992.620392,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:00:59.173975945+00:00,992.671967,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:00.235057116+00:00,992.717743,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:01.296098948+00:00,992.752228,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:02.357187986+00:00,992.770386,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:03.418275118+00:00,992.770386,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:04.479357004+00:00,992.74559,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:05.540431976+00:00,992.708664,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:06.601484060+00:00,992.657929,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:07.662533998+00:00,992.595978,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:08.723552942+00:00,992.559662,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:09.784538031+00:00,992.542801,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:10.845520020+00:00,992.534638,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:11.906501055+00:00,992.525177,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:12.967484951+00:00,992.514038,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:14.028491020+00:00,992.492981,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:15.089504957+00:00,992.469025,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:16.150504112+00:00,992.450104,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:17.211499929+00:00,992.450104,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:18.272459984+00:00,992.464218,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:19.333403111+00:00,992.470856,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:20.394356966+00:00,992.470856,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:21.455279112+00:00,992.462311,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:22.516175032+00:00,992.447662,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:23.577080965+00:00,992.440185,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:24.637970924+00:00,992.440185,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:25.698928118+00:00,992.459488,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:26.759862900+00:00,992.493744,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:27.820756912+00:00,992.531967,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:28.881686926+00:00,992.568512,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:29.942610979+00:00,992.603149,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:31.003495932+00:00,992.622757,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:32.064352989+00:00,992.622757,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:33.125196934+00:00,992.617645,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:34.186024904+00:00,992.590713,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:35.246857882+00:00,992.557831,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:36.307661057+00:00,992.532272,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:37.368490934+00:00,992.532272,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:38.429316998+00:00,992.537003,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:39.490129948+00:00,992.548599,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:40.550957918+00:00,992.548599,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:41.611761093+00:00,992.545624,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:42.672549963+00:00,992.537079,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:43.733345985+00:00,992.508774,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:44.794078112+00:00,992.481155,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:45.854845047+00:00,992.470017,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:46.915637016+00:00,992.455368,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:47.976448059+00:00,992.445755,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:49.037220955+00:00,992.445068,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:50.097971916+00:00,992.433929,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:51.158778906+00:00,992.413559,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:52.219540119+00:00,992.413559,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:53.280258894+00:00,992.424316,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:54.340959072+00:00,992.42775,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
2025-11-23 10:01:55.401702881+00:00,992.4366,1763892000,6.92,3.27,998,79,3.53,0.25,20,10000,6.17,250,801,Clouds,few clouds
